,Unnamed: 0,DATE,PERIOD,Label,A1,A2,A3,A4,A5,A6
10204,10204,2019-08-31T20:50:00,P3,AVG,232.68742331,233.8618909,233.89245705,233.5656507,232.28791021,230.2585478
10205,10205,2019-08-31T21:00:00,P3,AVG,232.67073033,233.86288927,233.91864677,233.5958202,232.30811893,230.19269138
10206,10206,2019-08-31T21:10:00,P3,AVG,232.58633944,233.78742489,233.98536203,233.49428027,232.31304408,230.258674
10207,10207,2019-08-31T21:20:00,P3,AVG,232.62662447,233.78777617,234.06620784,233.49176965,232.4276414,230.31519168
10208,10208,2019-08-31T21:30:00,P3,AVG,232.78465976,233.88805292,234.05918973,233.61444847,232.39209045,230.27509098
10209,10209,2019-08-31T21:40:00,P3,AVG,232.54896316,233.71095482,233.93726501,233.50814402,232.27304787,230.20923678
10210,10210,2019-08-31T21:50:00,P3,AVG,232.56773303,233.76787336,233.96619019,233.51225888,232.30201847,230.22007704
10211,10211,2019-08-31T22:00:00,P3,AVG,232.52889246,233.68291135,234.0117863,233.41621038,232.26626212,230.28628326
10212,10212,2019-08-31T22:10:00,P3,AVG,232.47252364,233.6365204,234.09562392,233.3997421,232.40577538,230.36866554
10213,10213,2019-08-31T22:20:00,P3,AVG,232.49350347,233.75453012,234.07449451,233.48004221,232.42055706,230.32886164
10214,10214,2019-08-31T22:30:00,P3,AVG,232.27305634,233.63851582,233.93565198,233.36668133,232.28367888,230.2488065
10215,10215,2019-08-31T22:40:00,P3,AVG,232.33070293,233.70281387,233.99487956,233.44207554,232.29644316,230.28118644
10216,10216,2019-08-31T22:50:00,P3,AVG,232.31626747,233.67700138,233.97995532,233.36288548,232.35072206,230.3757932
10217,10217,2019-08-31T23:00:00,P3,AVG,232.45766111,233.7880786,234.15553493,233.48791737,232.57010429,230.47798863
10218,10218,2019-08-31T23:10:00,P3,AVG,232.70370597,233.85139107,234.03203761,233.63414805,232.50247798,230.53210731
10219,10219,2019-08-31T23:20:00,P3,AVG,232.53990688,233.74242872,233.91725951,233.55692416,232.44573489,230.44275738
10220,10220,2019-08-31T23:30:00,P3,AVG,232.54738486,233.81032497,233.975755,233.58003935,232.35292625,230.33963494
10221,10221,2019-08-31T23:40:00,P3,AVG,232.43338877,233.64786228,233.96511078,233.49903884,232.42480621,230.46068757
10222,10222,2019-08-31T23:50:00,P3,AVG,232.41447061,233.67395684,234.07116388,233.47348826,232.51826681,230.48468074
10223,10223,2019-09-01T00:00:00,P3,AVG,232.72167732,233.83133212,234.02814881,233.68594573,232.51367211,230.46886138
10224,10224,2019-09-01T00:10:00,P3,AVG,232.33199917,233.62096371,233.95439581,233.51709912,232.47793822,230.40777755
10225,10225,2019-09-01T00:20:00,P3,AVG,232.32056473,233.59143374,233.98254626,233.49897523,232.41813335,230.24639617
10226,10226,2019-09-01T00:30:00,P3,AVG,232.20261403,233.48921024,233.99588616,233.41051828,232.44235427,230.37245835
10227,10227,2019-09-01T00:40:00,P3,AVG,232.22966614,233.51222158,234.05284974,233.41614501,232.50122751,230.47400577
10228,10228,2019-09-01T00:50:00,P3,AVG,232.58954324,233.82099884,234.07083378,233.64328921,232.52427295,230.55331777
10229,10229,2019-09-01T01:00:00,P3,AVG,232.39665282,233.68470689,233.94480285,233.56512768,232.4278765,230.47906258
10230,10230,2019-09-01T01:10:00,P3,AVG,232.40844286,233.70424692,233.96473103,233.55728648,232.33901673,230.4064802
10231,10231,2019-09-01T01:20:00,P3,AVG,232.3533144,233.65266955,233.97234717,233.48520918,232.38051785,230.44705019
10232,10232,2019-09-01T01:30:00,P3,AVG,232.41647696,233.65309968,234.05490591,233.49005723,232.44506635,230.4929616
10233,10233,2019-09-01T01:40:00,P3,AVG,232.53267291,233.79043612,234.07271258,233.58659555,232.46580462,230.48829581
10234,10234,2019-09-01T01:50:00,P3,AVG,232.37076204,233.63550219,233.92967534,233.50538277,232.38665634,230.40169606
10235,10235,2019-09-01T02:00:00,P3,AVG,232.49198812,233.84993829,233.98691979,233.55672948,232.39064935,230.41239079
10236,10236,2019-09-01T02:10:00,P3,AVG,232.41995578,233.67700408,233.93772212,233.42968493,232.40527158,230.43763645
10237,10237,2019-09-01T02:20:00,P3,AVG,232.41034804,233.66477692,234.0852237,233.44851697,232.50915836,230.50843718
10238,10238,2019-09-01T02:30:00,P3,AVG,232.687563,233.84615181,234.05531416,233.57699968,232.45822332,230.44711402
10239,10239,2019-09-01T02:40:00,P3,AVG,231.91449288,233.20640087,233.55032292,233.13074043,232.0993233,230.06775863
10240,10240,2019-09-01T02:50:00,P3,AVG,231.2142954,232.59669622,232.94680124,232.61975954,231.56685691,229.54176663
10241,10241,2019-09-01T03:00:00,P3,AVG,231.11210283,232.47384934,232.94674175,232.49395432,231.53518235,229.45367703
10242,10242,2019-09-01T03:10:00,P3,AVG,231.15073508,232.54910159,233.06570818,232.48599756,231.64872292,229.66286529
10243,10243,2019-09-01T03:20:00,P3,AVG,231.40208901,232.73020826,233.06350797,232.68910778,231.65962404,229.71295321
10244,10244,2019-09-01T03:30:00,P3,AVG,231.16051507,232.52756944,232.93672427,232.56729433,231.53650781,229.56594242
10245,10245,2019-09-01T03:40:00,P3,AVG,231.18089677,232.5471834,232.95761442,232.57323847,231.53012505,229.47580261
10246,10246,2019-09-01T03:50:00,P3,AVG,231.13793756,232.47704493,232.9671645,232.50855,231.51123003,229.47763796
10247,10247,2019-09-01T04:00:00,P3,AVG,231.09321166,232.46783792,233.07489139,232.49628627,231.64529542,229.66145922
10248,10248,2019-09-01T04:10:00,P3,AVG,231.09230461,232.37333915,232.87875743,232.50343081,231.52872422,229.47045854
10249,10249,2019-09-01T04:20:00,P3,AVG,229.78184435,231.36389521,231.96079123,231.65839593,230.78966889,228.81919458
10250,10250,2019-09-01T04:30:00,P3,AVG,229.9382985,231.44456556,231.9523347,231.72880501,230.73647165,228.76715379
10251,10251,2019-09-01T04:40:00,P3,AVG,229.75078128,231.30342717,231.96959594,231.619032,230.80435544,228.86877786
10252,10252,2019-09-01T04:50:00,P3,AVG,229.75832984,231.32001849,232.06753723,231.60279836,230.86446237,228.91010975
10253,10253,2019-09-01T05:00:00,P3,AVG,230.03175373,231.47183633,232.05469471,231.78475885,230.89362625,228.943502
10254,10254,2019-09-01T05:10:00,P3,AVG,229.80789071,231.34509235,231.93482446,231.66524916,230.79314226,228.88272393
10255,10255,2019-09-01T05:20:00,P3,AVG,229.890417,231.45016735,231.99307783,231.75072652,230.81729378,228.87451182
10256,10256,2019-09-01T05:30:00,P3,AVG,229.80294309,231.34246566,231.96920558,231.65133832,230.81254946,228.91472838
10257,10257,2019-09-01T05:40:00,P3,AVG,229.8123269,231.4061927,232.0806515,231.65978018,230.96020065,229.07895096
10258,10258,2019-09-01T05:50:00,P3,AVG,230.14602235,231.57971637,232.06096399,231.87054923,230.92843737,229.08469472
10259,10259,2019-09-01T06:00:00,P3,AVG,229.74709666,231.34377169,231.94425133,231.696123,230.85779968,228.94295279
10260,10260,2019-09-01T06:10:00,P3,AVG,229.77383143,231.37457535,231.97679614,231.72721194,230.81952505,228.88757063
10261,10261,2019-09-01T06:20:00,P3,AVG,229.79274421,231.31438076,231.92838799,231.68374703,230.80635443,228.89856735
10262,10262,2019-09-01T06:30:00,P3,AVG,229.63963311,231.25123367,232.08735607,231.63039687,230.94778153,229.05683375
10263,10263,2019-09-01T06:40:00,P3,AVG,229.94189465,231.46658144,232.07053376,231.82968967,230.92275004,229.08938905
10264,10264,2019-09-01T06:50:00,P3,AVG,229.68994497,231.30988004,231.95275792,231.72930264,230.89961857,229.02015133
10265,10265,2019-09-01T07:00:00,P3,AVG,229.74768667,231.34170349,231.97678707,231.77554674,230.8643949,229.0060543
10266,10266,2019-09-01T07:10:00,P3,AVG,229.630273,231.22478315,231.90714464,231.6731557,230.86943764,228.95072631
10267,10267,2019-09-01T07:20:00,P3,AVG,229.51664439,231.11053532,232.09699934,231.60443146,231.00277319,229.03493722
10268,10268,2019-09-01T07:30:00,P3,AVG,229.68652866,231.35430601,232.0617018,231.7932872,230.97317846,229.04571341
10269,10269,2019-09-01T07:40:00,P3,AVG,229.54403537,231.22524473,231.97279688,231.70767758,230.9358161,229.06500335
10270,10270,2019-09-01T07:50:00,P3,AVG,229.45255406,231.20037133,231.96913106,231.6713135,230.95517705,229.02471174
10271,10271,2019-09-01T08:00:00,P3,AVG,229.39820707,231.06230795,231.93371272,231.59944590000003,230.90874028,228.85978298
10272,10272,2019-09-01T08:10:00,P3,AVG,229.37703522,231.03712202,232.11260891,231.61775409,231.01980683,228.98896003
10273,10273,2019-09-01T08:20:00,P3,AVG,229.4486566,231.25078882,232.12017001,231.71972045,231.02771391,229.0895392
10274,10274,2019-09-01T08:30:00,P3,AVG,229.29706693,231.16365288,231.97075603,231.61702726,230.93510186,229.00919467
10275,10275,2019-09-01T08:40:00,P3,AVG,229.26187875,231.12094790000003,232.01871332,231.6265062,230.95881857,228.97859166
10276,10276,2019-09-01T08:50:00,P3,AVG,229.38530741,231.16857778,231.99999237,231.64950845,231.03146672,229.16118597
10277,10277,2019-09-01T09:00:00,P3,AVG,229.18258516,230.94196614,232.08782209,231.54262586,231.13513685,229.16603017
10278,10278,2019-09-01T09:10:00,P3,AVG,229.51832062,231.24045125,232.0773062,231.80678243,231.1794866,229.25862118
10279,10279,2019-09-01T09:20:00,P3,AVG,229.4033721,231.15654943,231.94710841,231.74856831,231.13604736,229.27949002
10280,10280,2019-09-01T09:30:00,P3,AVG,229.47636463,231.25548493,231.99037181,231.84288079,231.13044117,229.29822694
10281,10281,2019-09-01T09:40:00,P3,AVG,229.36665615,231.17300277,231.90114973,231.77578957,231.0838322,229.24596416
10282,10282,2019-09-01T09:50:00,P3,AVG,229.22129687,231.02915137,232.08905583,231.71063025,231.26230096,229.3464152
10283,10283,2019-09-01T10:00:00,P3,AVG,229.53899954,231.35526451,232.05712736,231.94248446,231.22638106,229.37448242
10284,10284,2019-09-01T10:10:00,P3,AVG,229.34523807,231.18640997,231.89974656,231.85691359,231.15849131,229.30720893
10285,10285,2019-09-01T10:20:00,P3,AVG,229.39668238,231.27524561,231.95483673,231.98248679,231.16893388,229.27385593
10286,10286,2019-09-01T10:30:00,P3,AVG,229.28360113,231.17326067,231.83626565,231.89262047,231.16260212,229.29589286
10287,10287,2019-09-01T10:40:00,P3,AVG,229.14420547,231.13468992,232.00028725,231.79895348,231.28012837,229.3704749
10288,10288,2019-09-01T10:50:00,P3,AVG,229.53574398,231.39897589,231.99336242,232.05070604,231.25993176,229.36071171
10289,10289,2019-09-01T11:00:00,P3,AVG,229.2845051,231.18423969,231.84130289,231.96302318,231.18119917,229.28912408
10290,10290,2019-09-01T11:10:00,P3,AVG,229.30544137,231.21374562,231.8892637,232.00740784,231.15336236,229.27211281
10291,10291,2019-09-01T11:20:00,P3,AVG,229.20936211,231.14700955,231.84000151,231.9097194,231.14155373,229.2634899
10292,10292,2019-09-01T11:30:00,P3,AVG,229.13626234,231.11207202,232.02495733,231.81633101,231.30625285,229.41955099
10293,10293,2019-09-01T11:40:00,P3,AVG,229.51850528,231.4081646,232.02292513,232.05620153,231.25871817,229.29361353
10294,10294,2019-09-01T11:50:00,P3,AVG,229.37015596,231.27065388,231.811978,231.98155831,231.11720642,229.209376
10295,10295,2019-09-01T12:00:00,P3,AVG,229.4763826,231.24809857,231.89663506,232.04391769,231.18791819,229.24288242
10296,10296,2019-09-01T12:10:00,P3,AVG,229.37646684,231.20732897,231.82919273,231.9215166,231.08636531,229.19588748
10297,10297,2019-09-01T12:20:00,P3,AVG,229.2658321,231.12904407,231.95135179,231.83107025,231.19182084,229.29627598
10298,10298,2019-09-01T12:30:00,P3,AVG,229.55651405,231.40010056,232.00315485,232.00727152,231.18920941,229.28916189
10299,10299,2019-09-01T12:40:00,P3,AVG,229.48075427,231.3257296,231.86290014,231.94660871,231.0729626,229.10768175
10300,10300,2019-09-01T12:50:00,P3,AVG,229.56428296,231.35687456,231.92714972,231.97745822,231.0173764,229.1013349
10301,10301,2019-09-01T13:00:00,P3,AVG,229.49760879,231.31296628,231.80504532,231.8941944,230.94886825,229.01506393
10302,10302,2019-09-01T13:10:00,P3,AVG,229.56266524,231.18959278,231.9734178,231.83334462,231.07786253,229.08913666
10303,10303,2019-09-01T13:20:00,P3,AVG,229.63433499,231.49858216,231.93229393,231.94095623,231.06602232,229.17454313
10304,10304,2019-09-01T13:30:00,P3,AVG,229.7191757,231.40849987,231.82789744,231.92468547,230.98846882,229.05199537
10305,10305,2019-09-01T13:40:00,P3,AVG,229.93799203,231.49746255,231.93349702,231.94442311,230.95573584,228.96312742
10306,10306,2019-09-01T13:50:00,P3,AVG,229.83746795,231.50923772,231.85062915,231.86817653,230.85022683,228.92600998
10307,10307,2019-09-01T14:00:00,P3,AVG,229.71698496,231.32566188,232.04434352,231.76471012,230.99893059,229.03592766
10308,10308,2019-09-01T14:10:00,P3,AVG,230.07942749,231.63778612,232.05498373,231.95076292,230.97072899,229.04176592
10309,10309,2019-09-01T14:20:00,P3,AVG,229.92803596,231.51581697,231.92757702,231.90392142,230.89328592,228.96626932
10310,10310,2019-09-01T14:30:00,P3,AVG,229.99797069,231.54657066,231.96076165,231.92264394,230.81863104,228.91024254
10311,10311,2019-09-01T14:40:00,P3,AVG,229.83099655,231.48632824,231.85848048,231.83413175,230.76838216,228.85486868
10312,10312,2019-09-01T14:50:00,P3,AVG,229.79467045,231.35712642,232.07083443,231.73874107,230.93506121,229.01544396
10313,10313,2019-09-01T15:00:00,P3,AVG,230.2082202,231.64615395,232.03905281,231.95917657,230.91867447,228.95007126
10314,10314,2019-09-01T15:10:00,P3,AVG,229.95107487,231.51599146,231.91172086,231.85779935,230.86523896,228.92330602
10315,10315,2019-09-01T15:20:00,P3,AVG,230.03763811,231.57165472,231.99029840000003,231.93504837,230.84930814,228.92145866
10316,10316,2019-09-01T15:30:00,P3,AVG,229.85521337,231.52302344,231.91296238,231.83610385,230.76573983,228.85205083
10317,10317,2019-09-01T15:40:00,P3,AVG,229.8561327,231.41416339,232.06701394,231.7637976,230.90767378,228.99477992
10318,10318,2019-09-01T15:50:00,P3,AVG,230.15735935,231.65387058,232.06716798,231.95988247,230.94551466,229.01118983
10319,10319,2019-09-01T16:00:00,P3,AVG,229.98586727,231.577718,231.92039771,231.84811735,230.82193855,228.87155344
10320,10320,2019-09-01T16:10:00,P3,AVG,230.10950925,231.58566566,231.95829638,231.93580825,230.83003805,228.90027157
10321,10321,2019-09-01T16:20:00,P3,AVG,229.9570266,231.53724624,231.90395775,231.83845887,230.75652938,228.79345538
10322,10322,2019-09-01T16:30:00,P3,AVG,229.85753843,231.4907767,232.04918761,231.75034887,230.92573774,228.96880693
10323,10323,2019-09-01T16:40:00,P3,AVG,230.1979734,231.68344053,232.03715825,232.02488083,231.0294869,229.1072961
10324,10324,2019-09-01T16:50:00,P3,AVG,230.03772866,231.57271646,231.90725431,231.9089836,230.93269648,229.0158349
10325,10325,2019-09-01T17:00:00,P3,AVG,229.95514935,231.61813888,231.99218685,231.86994962,230.8927705,228.93088808
10326,10326,2019-09-01T17:10:00,P3,AVG,229.86947224,231.49068928,231.92848377,231.83612613,230.87446958,228.88105951
10327,10327,2019-09-01T17:20:00,P3,AVG,229.74606325,231.41856806,232.08276407,231.71738457,230.98745012,229.00502877
10328,10328,2019-09-01T17:30:00,P3,AVG,230.12313555,231.70286637,232.05206947,231.94322529,230.99870615,229.03436018
10329,10329,2019-09-01T17:40:00,P3,AVG,229.92987728,231.55213254,231.93623927,231.8889464,230.92259792,228.95090351
10330,10330,2019-09-01T17:50:00,P3,AVG,229.97502077,231.64239735,231.96460329,231.91367699,230.87557179,228.90813926
10331,10331,2019-09-01T18:00:00,P3,AVG,229.84345862,231.53320296,231.87242909,231.84274408,230.84471671,228.86358598
10332,10332,2019-09-01T18:10:00,P3,AVG,229.78916153,231.35452442,232.0190435,231.78148314,230.96163506,229.00364826
10333,10333,2019-09-01T18:20:00,P3,AVG,230.08287416,231.69964149,232.07020167,231.95377975,230.98846149,229.00772331
10334,10334,2019-09-01T18:30:00,P3,AVG,229.96536849,231.5397437,231.96340753,231.89834163,230.94831254,228.9576642
10335,10335,2019-09-01T18:40:00,P3,AVG,229.95840653,231.5817321,231.97197221,231.90721003,230.91515002,228.91982243
10336,10336,2019-09-01T18:50:00,P3,AVG,229.85119603,231.51720502,231.87609877,231.89476079,230.83879316,228.886169
10337,10337,2019-09-01T19:00:00,P3,AVG,229.7281997,231.37613515,232.02010582,231.75244386,230.99421994,229.00978303
10338,10338,2019-09-01T19:10:00,P3,AVG,230.02423826,231.60914481,232.06735175,231.98248656,231.0588025,229.08947524
10339,10339,2019-09-01T19:20:00,P3,AVG,229.89032589,231.53697479,231.95746456,231.87033374,230.99756375,229.04050277
10340,10340,2019-09-01T19:30:00,P3,AVG,229.92639636,231.49591524,232.02541472,231.87322236,231.00680848,228.99360458
10341,10341,2019-09-01T19:40:00,P3,AVG,229.82171872,231.41220716,231.86608049,231.82421058,230.90779856,228.99671867
10342,10342,2019-09-01T19:50:00,P3,AVG,229.76575928,231.41917630000003,231.99213074,231.76112367,231.0375427,229.10942678
10343,10343,2019-09-01T20:00:00,P3,AVG,229.94314662,231.60861063,232.07288872,231.91333572,231.10327383,229.13693
10344,10344,2019-09-01T20:10:00,P3,AVG,229.78713063,231.49843789,231.95856856,231.82826668,231.01984279,229.06891521
10345,10345,2019-09-01T20:20:00,P3,AVG,229.81674322,231.43113379,231.9915341,231.83077808,231.01414953,228.95860952
10346,10346,2019-09-01T20:30:00,P3,AVG,229.74935536,231.3754785,231.92190809,231.77288466,230.89627822,228.90161276
10347,10347,2019-09-01T20:40:00,P3,AVG,229.65210601,231.30322418,232.01265087,231.66825775,230.99539142,229.13051273
10348,10348,2019-09-01T20:50:00,P3,AVG,229.85660618,231.53504172,232.1095099,231.86092559,231.10462873,229.16799179
10349,10349,2019-09-01T21:00:00,P3,AVG,229.77700395,231.32366828,231.99627713,231.8138318,231.07310451,229.07654247
10350,10350,2019-09-01T21:10:00,P3,AVG,229.72990044,231.38954722,231.9744817,231.81497305,230.95464716,228.9674582
10351,10351,2019-09-01T21:20:00,P3,AVG,229.66021156,231.39325755,231.88288477,231.81935687,230.96625416,229.09326697
10352,10352,2019-09-01T21:30:00,P3,AVG,229.5475794,231.25936894,232.03669146,231.68459258,231.08351572,229.20790869
10353,10353,2019-09-01T21:40:00,P3,AVG,229.73420324,231.57466573,232.10648848,231.86154693,231.14017766,229.18596727
10354,10354,2019-09-01T21:50:00,P3,AVG,229.59495825,231.42909354,231.86798454,231.80389082,230.99276299,229.11153151
10355,10355,2019-09-01T22:00:00,P3,AVG,229.59724072,231.45884031,231.98140572,231.81704876,230.96301033,229.04435724
10356,10356,2019-09-01T22:10:00,P3,AVG,229.70676781,231.26203262,232.02192866,231.83777193,230.97427759,228.93229024
10357,10357,2019-09-01T22:20:00,P3,AVG,229.6037853,231.13560015,231.96309495,231.69881359,231.02438014,229.11213225
10358,10358,2019-09-01T22:30:00,P3,AVG,229.70827092,231.32535291,232.0856491,231.81547836,231.04156981,229.11734101
10359,10359,2019-09-01T22:40:00,P3,AVG,229.76158898,231.27491118,231.93660679,231.83791627,230.97030492,229.05979102
10360,10360,2019-09-01T22:50:00,P3,AVG,229.75072525,231.39342404,231.99236897,231.81842026,230.95721091,228.89952579
10361,10361,2019-09-01T23:00:00,P3,AVG,229.63252306,231.31651353,231.90502502,231.73709601,230.8756201,228.90051811
10362,10362,2019-09-01T23:10:00,P3,AVG,229.56961059,231.24634641,231.98873461,231.62330651,230.92436349,228.94921322
10363,10363,2019-09-01T23:20:00,P3,AVG,229.86188284,231.47032630000004,232.10921945,231.7673121,230.96289764,229.01576411
10364,10364,2019-09-01T23:30:00,P3,AVG,229.94509609,231.5237828,231.95934707,231.77447719,230.89410627,228.97253512
10365,10365,2019-09-01T23:40:00,P3,AVG,229.93082575,231.49010103,232.01622211,231.78544939,230.84455887,228.90255741
10366,10366,2019-09-01T23:50:00,P3,AVG,229.91541587,231.42824649,231.85549914,231.735825,230.74201451,228.83245521
10367,10367,2019-09-02T00:00:00,P3,AVG,228.55749684,230.19558098,231.04579071,230.79330529,230.13472079,228.28752983
10368,10368,2019-09-02T00:10:00,P3,AVG,228.69559641,230.35001906,231.08994641,230.81589478,230.07736197,228.20252196
10369,10369,2019-09-02T00:20:00,P3,AVG,228.71522371,230.38335898,230.96345841,230.87727152,230.01769537,228.13475151
10370,10370,2019-09-02T00:30:00,P3,AVG,228.76886982,230.40786015,230.98229844,230.89706717,230.01893755,228.09878633
10371,10371,2019-09-02T00:40:00,P3,AVG,228.67133284,230.34388472,230.90469872,230.8113395,229.90034194,227.9670702
10372,10372,2019-09-02T00:50:00,P3,AVG,228.63940449,230.21300232,230.96380971,230.72002726,229.9757436,228.12118905
10373,10373,2019-09-02T01:00:00,P3,AVG,228.78421431,230.42450876,231.10632375,230.79906022,230.10067224,228.19496448
10374,10374,2019-09-02T01:10:00,P3,AVG,228.7258278,230.38764383,230.95969642,230.83469512,229.99861006,228.0643554
10375,10375,2019-09-02T01:20:00,P3,AVG,228.61306184,230.31719085,231.00473156,230.84571082,229.99802126,228.04905787
10376,10376,2019-09-02T01:30:00,P3,AVG,228.64562152,230.32214266,230.90336321,230.83147578,229.90758575,228.03504001
10377,10377,2019-09-02T01:40:00,P3,AVG,228.54347828,230.16846925,230.98816065,230.68824445,230.05976802,228.19141691
10378,10378,2019-09-02T01:50:00,P3,AVG,228.66369971,230.26931983,231.08636152,230.74530155,230.16428467,228.21217403
10379,10379,2019-09-02T02:00:00,P3,AVG,228.76151873,230.45057075,230.9580694,230.85863455,230.02949102,228.11160079
10380,10380,2019-09-02T02:10:00,P3,AVG,228.7386281,230.37450373,231.04290356,230.8627286,230.02766288,228.10676869
10381,10381,2019-09-02T02:20:00,P3,AVG,228.737929,230.41481777,230.91444792,230.82145806,229.95939937,228.07431252
10382,10382,2019-09-02T02:30:00,P3,AVG,228.55420594,230.16395234,230.9770719,230.66564193,229.99392221,227.99619927
10383,10383,2019-09-02T02:40:00,P3,AVG,228.65265695,230.28194864,231.10651486,230.77306664,230.12162213,228.13750076
10384,10384,2019-09-02T02:50:00,P3,AVG,228.62079034,230.29952147,230.97300753,230.79498003,230.00850586,228.07064788
10385,10385,2019-09-02T03:00:00,P3,AVG,228.57290736,230.32027786,230.9839203,230.78259565,230.0500262,228.13037566
10386,10386,2019-09-02T03:10:00,P3,AVG,228.67677161,230.36422505,230.88341235,230.80841109,229.9481852,227.97159702
10387,10387,2019-09-02T03:20:00,P3,AVG,228.4727428,230.13437518,230.9372029,230.65606816,229.98211096,227.98012544
10388,10388,2019-09-02T03:30:00,P3,AVG,228.75087797,230.33311008,231.10778198,230.82123837,230.11058114,228.09007572
10389,10389,2019-09-02T03:40:00,P3,AVG,228.71267592,230.3979196,230.99199843,230.84104135,230.04216373,228.13252654
10390,10390,2019-09-02T03:50:00,P3,AVG,228.68551498,230.29023152,231.03127506,230.81166046,230.05877756,228.03745842
10391,10391,2019-09-02T04:00:00,P3,AVG,228.64378702,230.3225998,230.91323194,230.83211995,229.93476326,228.00439025
10392,10392,2019-09-02T04:10:00,P3,AVG,228.50176886,230.13567373,230.95342735,230.67722583,230.00417817,228.04504419
10393,10393,2019-09-02T04:20:00,P3,AVG,228.61617867,230.35199764,231.11609813,230.79081561,230.15467909,228.26720198
10394,10394,2019-09-02T04:30:00,P3,AVG,228.74479607,230.41942141,231.01267965,230.88457721,230.09692054,228.12721953
10395,10395,2019-09-02T04:40:00,P3,AVG,229.87729042,231.37517282,231.9730375,231.66318828,230.73012551,228.71769269
10396,10396,2019-09-02T04:50:00,P3,AVG,229.83956387,231.36604983,231.96227171,231.6836715,230.73199985,228.76836157
10397,10397,2019-09-02T05:00:00,P3,AVG,229.70732948,231.28716904,231.9481711,231.52924498,230.7500747,228.79497482
10398,10398,2019-09-02T05:10:00,P3,AVG,229.83655516,231.44129622,232.12704747,231.66269534,230.89552395,228.99741439
10399,10399,2019-09-02T05:20:00,P3,AVG,229.84092093,231.47513366,232.01361817,231.72565851,230.90111253,228.92564655
10400,10400,2019-09-02T05:30:00,P3,AVG,229.82397239,231.51436612,232.09740808,231.72992345,230.94400352,228.94753555
10401,10401,2019-09-02T05:40:00,P3,AVG,229.89633479,231.36909193,231.92374134,231.75802245,230.79183246,228.72106223
10402,10402,2019-09-02T05:50:00,P3,AVG,229.6722955,231.26691634,231.93103188,231.56890981,230.82506534,228.77889945
10403,10403,2019-09-02T06:00:00,P3,AVG,229.79370238,231.43853792,232.13726854,231.66470623,230.9835265,229.00808901
10404,10404,2019-09-02T06:10:00,P3,AVG,229.87126837,231.52921498,231.96723922,231.72196515,230.92011068,229.0370987
10405,10405,2019-09-02T06:20:00,P3,AVG,229.80719998,231.37889116,231.98863159,231.70792128,230.87364095,228.80589764
10406,10406,2019-09-02T06:30:00,P3,AVG,229.75256346,231.44729107,231.94178688,231.69799976,230.76068585,228.76129217
10407,10407,2019-09-02T06:40:00,P3,AVG,229.66215459,231.21002564,231.98706159,231.59264807,230.79982981,228.86014895
10408,10408,2019-09-02T06:50:00,P3,AVG,229.8467523,231.40322757,232.1128705,231.71463003,230.93152506,228.98819559
10409,10409,2019-09-02T07:00:00,P3,AVG,229.90720601,231.41850379,232.02290791,231.81796218,230.92407424,228.96211944
10410,10410,2019-09-02T07:10:00,P3,AVG,229.76313449,231.30520032,232.03241246,231.75458265,230.91906378,228.94041669
10411,10411,2019-09-02T07:20:00,P3,AVG,228.58632157,230.31906174,231.07215531,230.9619885,230.24757319,228.33906905
10412,10412,2019-09-02T07:30:00,P3,AVG,228.30315506,229.99735145,230.90066646,230.67824397,230.04749115,228.10102103
10413,10413,2019-09-02T07:40:00,P3,AVG,228.44822447,230.17371459,231.08982349,230.82593903,230.16313465,228.26435574
10414,10414,2019-09-02T07:50:00,P3,AVG,228.58815684,230.25467944,230.97778701,230.84969307,230.09846263,228.2297196
10415,10415,2019-09-02T08:00:00,P3,AVG,228.48701565,230.16570507,230.99657644,230.8684256,230.08339319,228.1886764
10416,10416,2019-09-02T08:10:00,P3,AVG,228.46926944,230.2328295,230.89213493,230.9157444,230.02640267,228.13372939
10417,10417,2019-09-02T08:20:00,P3,AVG,228.36663638,230.00561649,230.93621447,230.78925755,230.06464092,228.14575088
10418,10418,2019-09-02T08:30:00,P3,AVG,229.25908662,230.83513535,231.75799356,231.3963965,230.67795218,228.703953
10419,10419,2019-09-02T08:40:00,P3,AVG,229.82399935,231.35638843,232.00821095,231.80623451,230.90754355,228.97863491
10420,10420,2019-09-02T08:50:00,P3,AVG,229.74672003,231.3378891,231.995306,231.7843008,230.83911106,228.99304699
10421,10421,2019-09-02T09:00:00,P3,AVG,229.73074069,231.34345584,231.9593133,231.78775893,230.75633459,228.91112045
10422,10422,2019-09-02T09:10:00,P3,AVG,229.58241519,231.18373159,231.92374262,231.64712003,230.77906505,228.9209129
10423,10423,2019-09-02T09:20:00,P3,AVG,229.73038856,231.31101156,232.12253287,231.76799599,230.97780683,229.09284842
10424,10424,2019-09-02T09:30:00,P3,AVG,229.84053323,231.41306011,231.98771882,231.82832329,230.88660795,229.03839117
10425,10425,2019-09-02T09:40:00,P3,AVG,229.82500752,231.38852497,232.0044704,231.81572748,230.88499239,228.96791504
10426,10426,2019-09-02T09:50:00,P3,AVG,229.79738664,231.36678569,231.98195889,231.80304954,230.7795337,228.86491911
10427,10427,2019-09-02T10:00:00,P3,AVG,229.61156481,231.15631747,231.91166331,231.60881973,230.78325879,228.8318443
10428,10428,2019-09-02T10:10:00,P3,AVG,229.88859643,231.39026082,232.1181869,231.73133444,230.98510093,229.09101655
