DATE,Target,Etching1,Etching2,Etching3,CVD1,CVD2,CVD3,Photo1,Photo2,D2TI13027 24,D2TI13029 18,D2TI13029 19,D2TI13029 20,D2TI13030 1,D2TI13031 21,D2TI13032 16,D2TI13047 20,D2TI13050 12,D2TI13078 8,D2TI13084 18,D2TI13102 24,D2TI13105 23,D2TI13107 8,D2TI13108 7,D2TI13108 8,D2TI13109 5,D2TI13109 7,D2TI13109 9,D2TI13109 17,D2TI13109 20,D2TI13110 13,D2TI13123 6,D2TI13132 1,D2TI13132 8,D2TI13132 23,D2TI13134 19,D2TI13135 3,D2TI13152 10,D2TI13152 23,D2TI13206 4,D2TI13206 16,D2TI13208 9,D2TI13208 24,D2TI13215 19,D2TI13415 21,D2TI14002 22,D2TI14009 2,D2TI14010 6,D2TI14010 23,D2TI14021 7,D2TI16002 2,D2TI17103 15,D2TI17103 22,D2TI17104 15,D2TI17105 4,D2TI17105 14,D2TI17106 5,D2TI17107 14,D2TI17109 6,D2TI17109 9,D2TI17109 14,D2TI17109 15,D2TI18038 13,D2TIC13007 7,D2TIC13007 8,D2TIC13111 11
2017-01-26,0.5,36.484069942,34.134126944,0.0054621364,0.0049817942,0.0096660488,0.0166237909,35,68.066288791,,,194.94734601,195.35530728,192.25214261,189.20992772,186.98331382,227.19799029,220.73977275,218.36797939,227.46162023,236.77179819,232.77781423,231.06407374,226.56155389,227.99011672,213.59465032,213.4648455,213.7684472,213.21425311,213.72515151,205.5633449,157.890396,155.68835308,155.65252242,155.57173206,136.98381552,133.59145771,157.15896498,156.99008369,160.09487904,160.06727582,136.9279128,137.524109,136.92961033,230.02297539,182.0289495,3.646190516,36.752542907,35.280633118,2.9916791426,159.01739373,157.57708451,156.76320545,72.729067094,64.476648138,64.335324081,127.88898614,112.35527609,151.69792678,151.62633272,151.52257953,151.57714686,152.18740357,127.99412978,128.02357198,195.61071278
2017-01-26,0.3,36.636229476,35.134544138,0.0071879229,0.0060936215,0.0112400179,0.0168670907,0.0055196411,68.564174309,,195.19511273,195.12006241,195.51445363,191.7417743,189.34679625,186.62872715,227.07234395,220.79294762,217.67743361,227.44970446,235.6088141,232.53491831,229.71868727,226.83676073,226.50311233,213.81298652,212.96104011,213.91367858,212.90260129,214.33496307,205.40624621,157.9492358,155.56802858,155.53975396,155.49094269,136.95328263,132.90247812,156.86669407,156.76331375,160.04267632,160.05387084,137.11597578,137.32151488,136.65530897,229.97352398,181.45192108,4.1472218907,36.622686693,39.540587982,3.7400937988,158.61100936,156.12546447,155.28082934,72.570833674,63.837797603,64.192676884,126.62592544,111.02605715,150.95077026,151.28795123,151.24814449,151.12318711,152.17291302,128.02376115,127.9576399,195.61902554
2017-01-27,0.6,36.983743582,34.402291428,0.0079337624,0.0086271639,0.0119894339,0.0177129344,0.0051916923,68.236046161,,195.72744701,196.21005766,196.12750743,192.64466076,190.60736218,187.67044435,227.99683278,221.08748575,218.54637098,227.73938747,236.96209789,233.87215597,230.53556455,227.93780681,227.20155798,214.35334915,214.13127904,213.7919902,213.94507317,214.21728674,203.94150548,157.95941026,155.48096586,155.46645217,155.43226121,136.91495875,132.86522644,156.6305323,156.52536412,160.07477044,160.10499344,137.26268005,137.77294003,136.83179892,230.36525319,181.3188091,5.9395216134,42.194201472,44.732833372,5.1838897356,157.9480129,153.95302039,153.25409735,70.424571182,63.728523459,63.748872984,126.96653935,113.3326902,151.56725352,151.19426792,149.34029003,148.76010512,152.17725903,128.03964274,127.97649929,195.35715787
2017-01-27,1.2,36.078636636,32.918010775,0.007740639,0.0061721895,0.0113816696,0.0168549098,0.0052032507,67.982229768,,195.07107277,194.67912706,195.03582826,192.94921476,189.03379356,186.56894484,227.17280767,220.48873269,217.64323763,227.17056979,236.4825133,233.17642545,230.97323532,227.72287954,227.52942371,213.14543039,213.86237977,212.96792547,213.86508671,212.91594126,204.74648101,158.0545967,155.42359066,155.436793,155.42544708,137.21860575,133.60577702,156.40597807,156.35971491,160.12909415,160.10947629,137.51971372,137.79028484,137.33316737,229.64922929,181.4867667,5.1281414444,33.499836757,16.971206459,6.1581946397,157.61529617,152.58028364,153.37508964,69.779393743,62.637076366,62.638376008,127.91191576,111.23982935,147.42740862,147.61872581,147.34771297,147.3173561,152.19277824,127.94499962,127.94884047,195.48398376
2017-01-27,0.8,36.431763263,32.859713394,0.0040043768,0.0043510462,0.0114828972,26.249998093,33.623211371,66.722905357,,194.56573636,194.78822978,194.51880941,191.7316238,189.27394082,186.2441634,227.05822991,220.47505616,217.48103603,226.92717521,236.48886928,233.50036824,231.09011958,227.286197,227.59050174,212.59086984,212.97199374,212.42300917,213.14241227,211.86943127,204.39447823,158.1285671,155.45104736,155.43648676,155.45541505,137.13279094,133.68992456,156.28254567,156.19089085,160.12728922,160.17129618,137.71776736,137.69191838,137.07141175,229.95845231,181.35815018,2.5569544689,12.999259709,6.9900938625,5.6440889856,158.03014736,154.61160079,156.04946381,70.436331467,63.084969733,63.015430592,128.23369039,110.67035052,147.69609358,147.80434329,147.9376844,147.93092776,152.22323243,127.99708867,128.04857712,194.33216604
2017-01-27,0.6,36.43921872,31.947637054,0.0054693878,0.005455658,0.0110092601,0.017792074,0.0047741102,66.654107826,,194.94004192,194.93893692,195.02078511,191.66907304,189.37673294,186.72303207,227.23408523,220.8518384,217.96632359,226.95084082,236.45009002,232.4783629,230.103216,226.66513961,227.34458071,212.17729675,211.53396992,212.4785005,211.48486944,212.37049266,204.29927885,158.1286483,155.45077923,155.46576736,155.43613135,137.20326852,132.83966636,156.1221948,156.11073849,160.19092176,160.18743877,137.2118624,137.6447002,137.15105822,229.99336191,182.16580402,1.6396450156,5.5670027683,3.3062870106,5.1450088055,158.34443325,155.05611315,155.21461405,70.430849711,63.312131357,63.112082127,128.47098696,111.27801774,147.8721173,147.73308209,148.06865246,147.90548086,152.21744788,127.85902618,127.86913924,194.61876404
2017-01-27,1,36.509560453,28.954943507,0.0061382275,0.0081529717,0.0104731581,0.0169553867,0.0051730634,66.236240448,,194.53680704,194.80359352,194.86159627,192.01117544,188.74264314,186.84037414,227.14164366,220.96869833,218.15961564,226.94210798,236.49178662,232.51368533,229.87483422,227.14202993,226.36935035,212.72405412,212.01940116,212.37982864,212.05022267,212.61633316,203.91318795,158.0900307,155.43619458,155.43947512,155.43209454,137.15157968,133.09291245,156.12997453,156.30911485,160.17405046,160.17250449,137.34584238,137.8446792,137.06821177,229.97094725,181.80701707,1.2381307597,2.9448439799,2.4600739825,4.9422372981,158.48535857,155.78797928,156.83268271,70.41023576,63.134007426,63.096753132,129.76663041,111.27840582,148.05290528,147.90235297,147.9895433,148.02423672,152.22526867,128.02662863,127.97836882,194.9577971
2017-01-27,1.2,34.14218904,30.690730376,0.0060690778,0.0082320222,0.0100702592,0.016768673,0.005213123,67.342073578,,193.94538512,193.94877323,193.98978472,191.32852918,188.41679106,185.47307907,226.35219029,220.12066505,217.39791677,225.98732335,236.21070997,231.82039802,230.11120232,227.12475219,226.91747931,212.24410344,212.45915015,211.44101995,211.8396183,211.6725971,203.33465114,158.23252824,155.43691027,155.46570084,155.43526874,137.29875652,133.34410024,156.44837756,156.4166622,160.18571957,160.07625212,137.8173248,137.67887622,137.17967927,228.84210579,181.8255117,1.6602390894,2.4533030561,2.6294514856,4.3238884115,158.65186972,159.82004169,159.93159418,72.810538276,64.477729449,65.108662906,130.45037112,111.85266915,150.31498294,150.67414671,150.27573692,150.49042645,152.21789333,128.05233581,128.05040142,195.41615554
2017-01-28,1,34.540405908,31.347257949,0.004547369,0.0064008528,0.0101890166,26.249998093,35,66.86589548,200.3508314,195.40615987,195.19101985,195.13959327,190.90788387,189.66537062,187.02684967,226.20950404,220.37002957,216.82538774,226.00972209,236.52011136,231.9765434,228.72983482,226.25410357,225.49542639,210.69440376,211.9894798,211.36725152,212.04542941,210.81288031,204.33350083,158.04403508,155.42715381,155.44510903,155.52994926,137.66198362,133.2346591,156.4724467,156.6016708,160.09018077,160.24170184,137.46037149,138.00887877,137.88682524,228.94939833,181.99567073,2.0883351569,2.6032376671,2.2340601877,3.7825035377,158.844006,160.12000139,160.13912821,72.451524134,64.75446314,64.92677019,130.39873581,114.03271328,149.20173241,149.89923165,150.14361075,150.21322106,152.25416168,127.94990553,128.01728813,194.81450334
2017-01-28,1.6,34.69914284,32.940123883,0.0050714834,0.0061759747,0.0103728883,18.444017393,0.0045907966,66.894761216,199.50943399,194.30682348,194.50980238,194.26764387,191.89774513,188.89111784,186.53481368,226.24508397,219.90266333,216.37893292,225.81823643,236.51958619,230.80043976,228.34215405,224.68040963,225.80323738,211.59955801,211.51500581,211.86258892,211.30790133,211.40277503,204.1677505,158.11034168,155.54284799,155.58526408,155.62090912,137.89891152,133.4004038,156.71422714,156.85762578,160.22222976,160.21803696,138.77627872,138.9412553,138.19901644,229.11865613,181.82168107,0.7777551125,1.9454395444,1.1196592756,3.0531268333,159.09377947,160.19264456,160.37674336,72.893172726,65.304883168,65.295081947,129.27749803,111.62252946,150.478546,150.10793404,150.02086683,150.12539521,152.22682147,127.92196018,127.89866517,194.84024933
2017-01-28,0.6,34.217916556,32.424749409,0.0039976209,0.0046168699,0.0100026595,0.0165901582,0.003998188,67.703735599,199.94067112,193.9627494,194.2191396,194.12708224,191.29627572,188.66002929,186.06549431,226.34324657,220.30319773,216.8798646,226.02847461,235.49974151,231.69859912,227.26037669,224.97507352,224.23868941,211.69841524,210.99467555,211.84388007,211.07937674,211.90461241,203.70614574,158.16418808,155.61313862,155.63969585,155.7169463,137.68850926,133.99209466,156.86102953,156.86331647,160.26706386,160.15919103,138.75192531,138.1796893,137.94253822,229.06738204,181.33162314,-1.340571755,0.6904469987,0.4285548033,1.9454454389,159.17052508,160.17287821,160.23177213,72.895868703,64.933545326,64.926429151,125.4929678,108.76174001,150.5412815,150.55442828,150.05084985,150.1008489,152.23168209,128.06231524,127.99400975,194.81940496
2017-01-28,0.7,34.183163469,29.599546216,0.0043178526,0.0068444387,0.0096452108,0.0146732371,0.0043528492,66.936253414,200.42955524,195.28364222,195.27649551,195.39579902,191.95930609,189.75382797,187.22824601,227.21931499,221.08844253,217.05120672,226.08786464,236.67384108,232.39886861,227.80592222,225.19155784,225.09977799,211.8337684,211.60368654,211.02385185,211.72001174,212.30304401,203.17338682,158.20164696,155.72421505,155.74202511,155.78941917,137.42033883,133.67347979,156.83148275,156.8420734,160.2324241,160.20651714,137.81464885,138.39492333,137.57320154,229.00754885,182.07260852,0.0188422121,0.8300064495,2.2913168443,2.249660047,159.20995817,160.45765764,160.59148721,73.227011145,65.178307288,65.386807453,123.97524265,110.03512571,150.30877232,150.23904298,150.25993422,150.29248166,152.20567747,127.95199847,127.93595645,195.40565411
2017-01-28,0.7,33.131585052,29.798360983,0.005785842,0.0063854245,0.010448841,26.249998093,35,67.574930662,200.33237892,195.26766287,195.35765334,195.29847676,191.96069577,189.3929919,186.98032128,227.41935143,220.94825772,217.17431476,226.12023451,236.55461591,232.40383288,228.18388556,225.80555544,225.57460749,211.27845489,212.05563477,211.49986588,212.13193099,211.22199091,203.96013778,158.08229109,155.78970132,155.77744111,155.73946849,137.44804937,134.21366692,156.86474041,156.99174113,160.15100184,160.17249341,137.72338783,137.69795245,137.84745086,228.77757138,181.93908991,2.7414472318,3.0278448387,4.1633645163,3.9517596905,159.02640031,161.06173979,160.79200365,73.543283284,65.575841269,65.671294103,126.53055551,111.78651097,150.95649496,151.06099403,150.96479515,150.98276496,152.19773706,128.08029342,128.14202189,195.05792592
2017-01-28,1,33.362173335,32.058454079,0.0043058152,0.0070662676,0.0116658823,0.0165576293,0.0048998075,66.922513974,,194.97077086,195.05214454,194.94940311,192.06254092,189.3052382,186.67171017,227.40331959,221.28766365,217.17567628,226.17947681,236.85639868,232.29485328,228.70876176,225.24654538,225.99181373,211.55073986,212.12475073,212.05704741,212.13670436,211.86382466,204.27300828,158.16300747,155.72888052,155.74211547,155.72716115,137.67844698,133.47103675,157.18476014,157.17161801,160.15246298,160.11608316,138.35900905,138.14139456,137.62250278,229.07161669,181.86723419,3.9461672996,4.4404112422,4.8619218143,4.8055770599,158.81229038,161.08172873,161.2094271,73.64247819,65.728456249,65.709532556,127.56401444,112.54552069,151.13116771,151.21689662,151.09408939,151.0665571,152.20274711,128.09132899,128.07090317,194.9632995
2017-01-29,0.4,33.550030178,30.878875591,0.0069530393,0.0056767025,0.0115149375,0.0170346594,0.005127257,67.156067521,,195.17366894,195.00564194,195.02842404,191.9918986,189.43204169,186.91874345,227.45947223,221.44508128,217.30780111,226.21014119,235.55760057,232.00033319,227.24274083,225.18749032,224.89194903,212.17205243,211.40878693,212.35387709,211.45063206,212.19289351,203.96780354,158.14036002,155.72926298,155.72917808,155.67708657,137.05261107,133.86507688,157.12975192,157.04810982,160.1183655,160.08828316,137.46648803,138.25363455,137.50794938,229.0617292,181.71683633,4.4378407805,5.0320618067,5.1366448497,5.4193387884,158.85470024,161.35634481,161.30412651,73.734084638,65.786464615,65.839537652,128.43489583,113.54715731,151.27065167,151.27086766,151.25691681,151.26923315,152.16454497,128.04402755,127.91920886,194.62954468
2017-01-29,0.1,33.220866584,30.094801604,0.0066243113,0.0066751894,0.0111634885,0.0168284213,0.0047053201,67.558031763,,195.25093249,195.05674627,195.17316488,192.01519128,189.63468513,187.13800307,227.39820386,221.33284092,217.26219602,226.18528349,236.06879473,232.60243995,228.21589135,225.81427776,225.42008892,212.66970186,212.12484915,212.21298437,212.15340159,212.71784471,203.59400024,158.06523457,155.67181941,155.66257684,155.62471436,136.9555535,133.56048118,156.97806695,156.9771765,160.04816739,160.00414758,137.591655,137.62608648,137.22200465,229.05218527,181.63995227,4.7730619465,5.1397554048,5.2025133177,5.3523952193,158.85661677,161.28831448,161.17608024,73.738368509,65.8328707,65.840941149,129.55586732,114.60844908,151.40958338,151.37845118,151.48628156,151.48883168,152.1640154,128.10709692,127.93857746,195.24166658
2017-01-29,0.2,35.935477608,33.109426122,0.0050112261,0.0066171581,0.010476613,0.0176679872,0.0050561913,67.829520597,,195.02179942,195.02136463,194.93644048,192.19858537,189.10690727,186.57657404,227.37145526,221.27618469,217.40012052,227.20424393,237.15903733,233.64127156,228.46633096,226.14775522,225.87599279,212.14275774,212.6304774,211.78164699,212.70009782,212.6519254,204.04478016,158.1228455,155.59919335,155.60631007,155.59899546,137.47352754,133.41553827,156.98964158,157.0163353,160.05705238,160.08985314,137.69975803,137.7323052,137.63285882,229.8241597,181.53918915,4.9396649655,5.1724614024,5.2231984777,5.3351774075,158.73750899,161.10703171,159.50758771,73.596069229,65.842413091,65.882893327,130.31864585,114.29463392,151.31514636,151.22818922,151.01619208,150.9495282,152.18575443,128.11012742,127.96932868,195.48444632
2017-01-29,,35.581077774,31.133036212,0.0048312059,0.0061890228,0.010669257,0.0167108331,0.0052944382,67.941456815,,194.9402358,194.86585345,194.84195714,191.8044639,189.11889407,186.65938467,227.42132296,221.2307737,218.42128954,227.28173244,237.24210054,234.26141538,229.90065504,226.73580909,226.94155709,212.42977786,213.19726722,212.91782315,213.4110941,212.65067732,204.76181424,158.15015639,155.6001892,155.57702789,155.57498089,137.33405338,133.33546437,156.99219412,157.04621523,160.09280861,160.0504599,138.07944688,137.63643251,137.46790708,230.00907154,181.68560707,4.5631756189,5.203435641,5.102490084,5.5541462179,158.60754129,160.39377154,159.74631865,73.260264736,65.384207664,65.748223321,130.2743275,113.83815138,150.89039925,150.81144956,150.7103087,150.86754242,152.15546756,127.9488917,128.03250456,194.84332796
2017-01-29,0.8,35.695435817,31.11267778,0.0064029323,0.0052623583,0.0108422739,0.0154492942,28.059658302,68.34548577,,194.80919662,194.91583688,195.06992879,191.90146239,189.04113616,186.93998612,227.43422368,221.66694909,218.43287894,227.0262365,236.58044651,232.47055751,229.19530262,226.2774699,226.78081777,213.22300309,212.55169585,213.35029204,212.38901777,213.17792292,204.4584737,158.11107995,155.5758658,155.58047761,155.60314908,137.06627874,133.72877797,156.97924464,156.89073614,160.10551052,160.04791536,137.41304242,137.35736404,137.26024691,229.9585767,181.71868288,4.1606824861,5.1125486261,5.0398272336,5.5255860891,158.49190396,159.56053877,158.67072152,72.119448891,65.47685337,64.972554057,129.52644793,114.26488794,150.43461338,150.13084868,150.00236671,150.295015,152.14233791,127.96650418,127.92103599,194.57307532
2017-01-29,0.6,33.431807973,30.869152834,0.007361183,0.0087923777,0.0094446912,18.815949882,35,67.407600028,,194.66992415,194.82006282,194.53119021,191.72225369,189.22184898,186.2109951,227.37712118,221.41188519,217.46205882,225.96179531,235.47636401,232.68376408,228.83750509,226.08451185,225.43574189,213.46720634,212.48720052,212.949913,212.57486696,213.11935178,203.97728961,158.25552225,155.6194424,155.58985429,155.64834476,136.9657224,133.98068481,156.79371342,156.76597798,159.98880237,160.01483397,137.53256334,137.73813547,137.03955214,229.11531583,181.67482523,3.7070379316,4.8639674417,4.4347570095,5.5298018543,158.29873882,155.90633846,155.78695529,70.564822696,63.95894523,63.669037894,130.54543313,113.56968922,147.75112627,147.85453651,148.37635525,148.2722002,152.13654748,128.0242192,127.97688719,194.54114166
2017-01-30,0.4,33.537556763,28.736255304,0.0073302434,0.0073483287,0.0101212175,0.0164954242,0.0045351324,66.689944439,199.97704077,194.99393634,194.44024175,194.88099193,191.65691606,189.07794116,186.39990468,227.38548594,221.11691768,217.25658309,225.94567597,236.02375853,232.81405056,229.15485436,225.95518394,225.93681759,213.10836282,212.45890374,211.91310648,212.17703294,212.23259831,203.52241315,158.15876301,155.64269359,155.65780741,155.70185873,136.17862971,133.67769149,156.68524165,156.6347488,160.04732065,160.03063416,138.10761701,137.54656055,136.63697094,228.88078894,181.55528732,2.9688159578,4.332458214,3.8915449291,5.4995101419,158.15755901,153.80015282,153.28156602,70.198783859,63.300671274,63.249562431,130.62210933,112.01875952,147.55105795,147.68669649,147.57689322,147.34509773,152.13526115,128.04693406,128.03472102,195.19801676
2017-01-30,0.3,34.380122132,29.378208965,0.0053274426,0.0067335085,0.0111293003,0.0149813961,0.004680718,66.764522359,199.16976211,194.1734721,194.08879859,193.92185999,191.35168894,188.5791057,185.77742692,226.35317457,221.41389993,217.62009987,225.87586656,235.69605915,232.45036956,229.26184825,226.45900573,225.85876611,210.47580527,211.48701001,210.65583129,211.21834336,209.98316456,203.25436281,158.13773715,155.71020857,155.74175468,155.81332462,136.97820921,133.83586552,156.57786468,156.50520153,160.11169122,160.0084841,137.76299075,138.23316113,137.40243534,228.81177485,181.80184348,2.4566938118,3.4629279774,1.934666601,5.3003515318,158.01964293,152.2997439,152.31524112,69.376319808,63.078169702,62.483497013,129.79003095,110.28926408,146.93883401,147.0970676,146.67210694,146.53718371,152.15024964,127.91543047,127.99987517,194.64099137
2017-01-30,0.3,35.10006306,24.531578631,0.0037426755,0.0045393867,0.0107621068,0.0144093064,0.0048208952,67.069542917,198.22843053,193.21424527,193.05277827,193.15424951,190.98773059,187.73917069,185.07373434,225.48795437,219.25787461,216.95836768,224.75150865,235.05268108,230.88234997,229.12355452,224.37517862,225.69849951,210.46076901,210.57762921,210.30913441,210.14272836,209.91764756,203.25455282,158.04330358,155.80498075,155.81876811,155.90777474,136.97946139,133.75628351,156.52198337,156.52881688,160.0970337,160.03128658,136.48243125,137.37115209,137.28749461,227.97447039,181.83898888,0.3994579161,1.3529921921,0.1680379353,4.3274631404,158.31882485,153.28553725,154.06139891,69.426742224,62.19112812,62.326100592,127.93607947,108.79137715,146.44002807,146.5023852,146.72392607,146.7466489,152.17611056,127.89036727,127.93099064,194.96493889
2017-03-18,0.5,23.259453746,7.10347624,0.0060103293,0.0092023606,0.0099664017,12,0.0046571831,71.691632627,201.07993098,196.20588362,196.00102168,195.7789432,193.03135742,189.52987809,188.00981812,224.43216196,217.90827447,219.20344882,221.47196677,232.12177098,228.31535378,225.39248425,221.79728292,221.55226903,208.02666182,208.66957215,207.39101413,207.79813196,207.16372324,198.78033089,154.43714578,156.17294002,156.20112009,156.13102705,133.9328485,132.13636933,156.33508972,156.96296633,160.45383843,160.76542799,135.66810621,135.43764469,135.35021863,223.95440519,176.53249381,8.9804870879,8.3675446981,10.76288373,8.4663346564,152.30179062,153.32559441,153.28528666,74.001441629,66.117218018,66.051454179,133.29223916,116.70695819,151.67846363,151.48710476,151.55156649,151.5869732,151.5046837,128.11893852,128.14729363,190.91321106
2017-03-18,0.3,41.745864833,13.1388571,14.411765099,0.0109745596,0.0108216405,0.0160161818,0.0053584778,73.848560214,200.55513011,195.47077711,195.45335086,195.514653,192.28673845,189.69519692,186.7878836,224.269217,217.7419485,217.83460544,222.10404541,232.07604882,227.89676794,223.84472286,219.87171187,219.41435536,205.98487155,207.31418137,206.4729853,207.40503857,205.83806863,199.32819902,156.52843926,156.15901737,156.09406574,156.39674926,134.21970109,131.93308857,157.69554019,159.38150461,160.79995563,160.96547003,136.12348324,136.06442606,135.81188602,224.64453903,176.97672199,12.250310139,11.259907964,11.409155027,11.372209105,151.84970572,153.54324535,154.06081725,73.631009525,65.937918282,65.944083653,134.25227734,116.49807539,149.89691016,149.87267293,150.44089605,150.44495797,151.66922795,128.05531824,128.08804507,190.43314251
2017-03-18,0.4,32.503065929,30.384109068,0.0099542612,0.0093373821,0.0116983862,26.249998093,30.902533843,74.207036812,199.65699003,194.75532547,194.79621843,194.81105864,192.38356505,189.30673285,186.79124944,223.26085999,216.88852701,215.94586711,221.5583718,231.5798322,226.73288542,224.11483696,219.23572433,219.92607184,206.76267999,206.72608417,207.03941714,206.68204319,206.48891848,199.76688303,158.79858907,156.40356293,156.47993032,156.4536687,135.04962319,132.0743207,160.02702778,160.10462062,161.12034168,161.12783589,136.12654702,136.08773057,136.25577145,224.69311042,176.6220289,11.108182045,11.005667295,10.064652646,11.220637905,151.90238733,154.81131372,154.8425276,74.451289358,66.409354534,66.359838283,134.40357574,114.45153082,151.40804891,151.191745,151.33912374,151.31159385,151.92437408,127.84797362,128.06011081,189.41516062
2017-03-19,0.2,28.67375505,52.33150673,0.0107723602,0.0074816455,0.0108985174,26.249998093,35,73.650887601,198.86821424,194.13631779,194.12582077,194.08498216,191.81464321,188.62323097,186.20609907,223.42093413,217.56465175,215.11738351,221.53920846,230.55116519,225.76932288,222.56363363,218.46897085,218.7767018,206.98444339,205.74124452,207.58161925,205.80541866,207.35880427,198.96451113,159.38038576,156.44352003,156.7139363,156.67229828,134.98449242,132.15625175,160.25744351,159.94813394,161.08471158,161.38145786,135.96060437,136.20086638,136.54532466,225.05859157,176.74163854,9.4346346872,9.7975210909,8.8623655932,10.31735292,152.34194806,155.09680654,154.81177525,74.541913232,66.284197952,66.300281846,132.53165641,114.13431834,150.76060016,151.29135906,151.34383254,151.25447832,152.23833454,128.01239342,128.01195449,189.79774366
2017-03-19,0.3,26.890390507,20.526903535,0.0069531451,0.0080487717,0.0103409927,26.249998093,35,74.054428434,198.73629641,193.95303592,193.87695759,193.8112855,191.05910691,188.40354921,186.03140963,223.69684166,217.99082272,215.25864734,219.37067864,228.94394058,224.30725075,222.5813229,219.32069915,218.73159724,207.67681029,207.02954095,206.69498327,206.25181575,206.21189286,197.81620829,162.38009479,156.96176688,159.40327489,159.47149294,135.37865224,132.2637448,162.36295404,162.15397083,162.7471653,163.85690847,136.39164235,136.30966943,136.90012236,223.11803827,176.93353184,7.9680037614,8.2379491409,6.9991469662,8.673268101,152.40183085,154.59312492,154.51392146,74.261046623,66.031859883,65.977294461,131.72546375,113.42206388,151.24052045,151.21810223,151.12872097,151.13814435,155.05635677,128.03357892,127.97502266,190.10460657
2017-03-19,0.4,26.615254613,26.940606323,0.0069485663,0.0080735521,0.0095519316,0.0155150851,0.0042159161,74.131700924,198.17208023,193.36620435,193.36762952,193.33760669,190.86409239,187.91977258,185.93496618,222.96181171,217.93841785,215.17959819,218.76773075,229.39258445,224.70014167,220.81984042,217.51118649,217.2731753,205.52632265,206.24139683,204.85043978,206.31823182,205.55960338,198.56486337,162.25377655,159.48020819,159.50256552,159.58206802,135.55256363,132.37591266,162.05636997,161.82223717,163.81571601,163.84500249,136.40489432,136.50416022,136.88227308,222.94178061,177.50098588,6.3140788834,6.7014467042,7.4728641261,7.1038128838,152.50415338,155.12095379,155.16824199,74.417402268,65.949409301,66.005148958,130.79215683,113.4651744,151.25842892,151.25860412,151.18934244,151.15336175,155.10060551,128.05817694,128.12537868,190.82507249
2017-03-19,0.1,26.188062516,39.998204517,0.0064030597,0.0083111427,0.0099789333,0.0170359206,0.0044200426,74.061584527,197.46235472,193.24256092,193.02245202,192.70653033,190.35659076,187.1721436,185.23747405,221.16573524,217.15914962,213.37051702,218.94109913,230.03004537,226.08910853,221.39562995,218.34517375,218.45076986,205.51370084,206.70777618,206.91323192,206.57653727,205.53400777,199.30344389,162.09629233,159.61118745,159.64391458,159.65053307,135.44875812,132.28929508,161.60697162,161.30173124,163.67265181,163.5202209,136.6990845,136.45673553,136.69336684,222.46154792,177.71590963,9.0260503448,8.3222985012,10.352098179,8.6096006394,152.74887916,154.03863344,152.53005655,73.720767304,66.432738388,65.892837041,130.55898899,113.87672718,150.94996202,150.90488616,150.21087037,150.04235951,155.09172654,127.82912453,127.9846802,189.91129631
2017-03-19,0.6,24.831494639,40.892025085,0.0087680075,0.0102615773,0.0106338928,0.0184770475,0.0053833372,75.437420637,198.44234148,193.27531314,193.26493513,193.30569037,189.78726586,187.98852156,185.38775016,222.1555488,216.30528438,211.34958082,219.27439336,230.28272434,225.02787109,222.48286196,218.15331839,219.31327526,207.30109011,206.53759785,207.68987605,206.4806512,207.21957223,199.05494115,161.61062934,159.66432845,159.7292818,159.68982859,135.11815607,132.22636399,161.17648233,160.91374437,163.41004116,163.53065827,136.5009438,137.27056421,136.33334316,223.05910626,177.80892746,11.602291733,10.903596672,11.759741801,11.305270636,152.33743429,152.39669858,153.55184902,73.239949152,65.054395723,64.868541859,132.46698681,113.93383472,149.03440193,149.10125213,149.31657443,149.44433239,155.09626128,128.01379862,128.00724533,189.56344832
2017-03-19,0,24.17036627,43.71390268,0.0088537654,0.0080122061,0.0116096477,0.0160980697,25.767502577,74.976114724,198.06230165,193.47834022,193.40020756,193.57820054,190.73219047,188.16628973,185.76174505,222.10972513,216.32821494,212.42024828,219.44935846,230.37630351,226.73587009,222.35203188,219.19938182,218.67475567,207.66773739,206.87503,207.68013636,207.15741495,208.3911439,198.75198185,161.84405124,159.69043803,159.69068004,159.62059669,137.06361167,132.85889472,160.76032321,160.55200076,163.59389941,163.65753601,137.59003374,137.56075612,138.18654774,223.12939658,177.4099902,12.295492692,12.021543175,11.203831408,12.261127837,152.26092795,154.70766688,154.89560894,74.72801973,66.092750961,66.305080781,133.54219696,115.08603341,151.0953707,151.38344015,151.08049137,151.17819799,155.08053057,128.03991274,128.09770848,190.1201488
