,날짜,SKU ID,SKU 명,바코드,발주가능상태,입고수량,쿠팡출고수량,쿠팡현재재고수량,자재번호,자재명,카테고리,입수,출고수량,재고수량
35899,2019-08-05,132955,샤워메이트 스위트 & 모이스처 바디워시 4000ml,8801046991527,발주가능,0,9,618,6075605,19샤워메이트스위트 4L바디워시책,F&B,4,2.25,274.6666666666667
35900,2019-08-05,132961,애경 바세린 데일리 모이스춰 로션 450ml,8801046862421,발주가능,0,52,2294,5009368,19New바세린데일리 450ml로션책,F&B,8,6.5,352.9230769230769
35901,2019-08-05,132964,애경 바세린 핸드 & 네일 로션 450ml,8801046862438,발주가능,0,92,2974,5009391,19New바세린핸드네일 450ml로션책,F&B,8,11.5,258.60869565217394
35902,2019-08-05,132967,애경 바세린 리프팅 리페어 로션 450ml,8801046871546,발주가능,0,51,3518,5007413,14New바세린리프팅 450ml로션,F&B,8,6.375,551.843137254902
35903,2019-08-05,132980,블루칩 헬스케어 비누 100g * 5+1입,8801046870082,발주가능,108,41,742,6067037,18블루칩비누 100x5+1입 헬스케어,F&B,12,3.4166666666666665,217.1707317073171
35904,2019-08-05,132984,Pack_샤워메이트 비누 100g*4입 리프레시 올리브&그린티,8801046870105,발주가능,120,51,1023,6067028,18샤워메이트비누 100x4리프레시 올리브,F&B,12,4.25,240.7058823529412
35905,2019-08-05,132985,Pack 샤워메이트 비누 100g*4입 러블리 로즈,8801046870112,발주가능,216,138,4564,6067029,18샤워메이트비누 100x4러블리 로즈,F&B,12,11.5,396.8695652173913
35906,2019-08-05,139874,2080 민트 치실 50M RRP,8801046986660,발주가능,80,24,1842,6068251,182080 민트치실50M,덴탈케어,16,1.5,1228.0
35907,2019-08-05,309777,스파크 퍼펙트 실내에서 항균건조 4.4kg 리필,8801046877920,발주중단,0,18,3041,6067009,18 스파크퍼펙트 실내항균 4.4kg 리필,세탁세제,4,4.5,675.7777777777778
35908,2019-08-05,309784,스파크 퍼펙트 실내에서 항균건조 4kg 카툰,8801046995433,단종,0,2,21,6067008,18 스파크퍼펙트 실내항균 4kg 카툰,세탁세제,4,0.5,42.0
35909,2019-08-05,346380,2080 스마트케어 웨이브 4입,8801046255063,발주가능,48,45,1016,5008179,162080 스마트케어웨이브 4입,덴탈케어,12,3.75,270.93333333333334
35910,2019-08-05,346384,2080 Original 칫솔 탄력미세모 4+2입,8801046886700,발주가능,648,301,4509,5009160,182080오리지날칫솔 4+2입 미세모,덴탈케어,12,25.083333333333332,179.7607973421927
35911,2019-08-05,361837,샤워메이트 내추럴 퍼퓸 바디워시 라벤더&라일락 900g,8801046259870,발주가능,96,18,1161,6073907,19샤워메이트플라워 900g퍼플플라워책,F&B,8,2.25,516.0
35912,2019-08-05,361838,샤워메이트 내추럴 퍼퓸 바디워시 체리블라섬900g,8801046259863,발주가능,88,96,1862,6073906,19샤워메이트플라워 900g핑크플라워책,F&B,8,12.0,155.16666666666666
35913,2019-08-05,385542,스파크 9.5kg (리필) 2개입,18801046251529,발주가능,0,325,9784,6067006,18스파크 9.5kg 리필(온라인),세탁세제,2,162.5,60.20923076923077
35914,2019-08-05,489752,Box_스파크 7.5kg(리필)x2입(한박스) 7.5kg  2개입,18801046260873,발주가능,0,189,1941,6067053,18스파크 리필 7.5kg(온라인),세탁세제,2,94.5,20.53968253968254
35915,2019-08-05,489753,Box_스파크 3.2kg(리필)x4입(한박스) 3.2kg  4개입,18801046251512,발주가능,0,70,2116,6067004,18스파크 3.2kg 리필(온라인),세탁세제,4,17.5,120.91428571428571
35916,2019-08-05,2151654,리큐 진한겔1/2 1.8L일반용파우치,8801046269350,발주가능,0,112,3275,6078215,19리큐 진한겔 1/2 1.8리필(일),세탁세제,6,18.666666666666668,175.44642857142856
35917,2019-08-05,2151655,리큐 진한겔1/2 1.8L드럼용파우치,8801046269367,발주가능,0,54,3241,6078217,19리큐 진한겔 1/2 1.8리필(드),세탁세제,6,9.0,360.1111111111111
35918,2019-08-05,2191046,2080 키즈 소다버블 치약75gx2입(3~5세) 1박스(18개),18801046288242,단종,0,3,4,6065293,172080키즈소다 75g*2입(2단계_레이),덴탈케어,18,0.16666666666666666,24.0
35919,2019-08-05,2341491,휘슬 퓨어 모이스트 애견샴푸 500ml,8801046277867,발주가능,0,31,1069,6066113,17휘슬Whistle애견샴푸 500ml퓨어모이스트,기타,6,5.166666666666667,206.9032258064516
35920,2019-08-05,2341492,휘슬 샤이닝 실키 애견샴푸 500ml,8801046277874,발주가능,0,79,3325,6066114,17휘슬Whistle애견샴푸 500ml샤이닝실키,기타,6,13.166666666666666,252.53164556962025
35921,2019-08-05,2368418,Pack_2080 청은차 생기석류 치약 120g *3개,8801046257494,발주가능,0,22,2120,6067857,18전2080청은차 생기석류 120gx3입,덴탈케어,12,1.8333333333333333,1156.3636363636365
35922,2019-08-05,2368419,Pack_2080 청은차 청쾌한차 치약 120g *3개,8801046257593,발주가능,84,156,10527,6067868,18전2080청은차청쾌한차 120gx3입,덴탈케어,12,13.0,809.7692307692307
35923,2019-08-05,2372826,"Box_리큐 진한겔 액상세제 일반용 리필형 2.1L, 6개",18801046247744,발주가능,0,338,7249,6073748,18리큐 진한겔 2.1L(일반)온라인_눕,세탁세제,6,56.333333333333336,128.68047337278105
35924,2019-08-05,2372827,"Box_리큐 진한겔 액상세제 드럼용 리필형 2.1L, 6개",18801046247751,발주가능,20,290,6195,6078472,19리큐 진한겔 2.1리필(드)6입A,세탁세제,6,48.333333333333336,128.17241379310343
35925,2019-08-05,2372828,"Box_리큐 진한겔 액상세제 일반용 용기 2.7L, 4개",18801046893118,발주가능,0,68,878,6077374,19리큐 진한겔 알카2.7용기(일),세탁세제,4,17.0,51.64705882352941
35926,2019-08-05,2372830,"Box_리큐 반만 쓰는 진한겔 액상세제 일반용 용기 2.4L, 6개",18801046255565,발주가능,0,23,822,6078212,19리큐 진한겔 1/2 2.4용기(일),세탁세제,6,3.8333333333333335,214.43478260869566
35927,2019-08-05,2372831,"Box_리큐 반만 쓰는 진한겔 액상세제 드럼용 용기 2.4L, 6개",18801046255572,발주가능,34,15,167,6078213,19리큐 진한겔 1/2 2.4용기(드),세탁세제,6,2.5,66.8
35928,2019-08-05,2372833,"Box_리큐 반만 쓰는 진한겔 액상세제 드럼용 리필 1.8L, 6개",18801046269364,발주가능,0,12,246,6078217,19리큐 진한겔 1/2 1.8리필(드),세탁세제,6,2.0,123.0
35929,2019-08-05,2383416,Pack_케라시스 두피클리닉 샴푸 750mlX2+린스 750ml,8801046256237,발주가능,0,97,4061,6075523,19KS샴푸두피클리닉 750X2린750플러스책,헤어케어,4,24.25,167.46391752577318
35930,2019-08-05,2383417,Pack_케라시스 데미지 샴푸 750mlX2+린스 750ml,8801046256206,발주가능,0,69,3061,6068194,18KS샴푸데미지 750X2린750플러스,헤어케어,4,17.25,177.44927536231884
35931,2019-08-05,2383418,Pack_케라시스 볼륨 샴푸 750mlX2+린스 750ml,8801046256213,발주가능,48,30,315,6068195,18KS샴푸볼륨 750X2린750플러스,헤어케어,4,7.5,42.0
35932,2019-08-05,3013467,Pack_2080스마트케어 190g(5입),8801046294024,발주가능,0,523,17693,6067853,18전2080스마트 케어 190gx5입(인),덴탈케어,12,43.583333333333336,405.95793499043975
35933,2019-08-05,3013468,Pack_2080청은차향기화차 190g(5입),8801046294031,발주가능,0,146,7954,6067858,18전2080청은차향기화차 190gx5입(인),덴탈케어,12,12.166666666666666,653.7534246575343
35934,2019-08-05,3014021,Pack_케라시스 러블리 앤 로맨틱 퍼퓸샴푸 605ml * 3,8801046293133,발주가능,112,531,17250,6074268,18KS샴푸러블리 605mlX3(쿠팡)책,헤어케어,4,132.75,129.94350282485877
35935,2019-08-05,3014022,Pack_케라시스 엘레강스 앤 센슈얼 퍼퓸샴푸 605ml * 3,8801046293102,발주가능,1536,392,6493,6074272,18KS샴푸엘레강스 605mlX3(쿠팡)책,헤어케어,4,98.0,66.25510204081633
35936,2019-08-05,3031368,Box_리큐 진한겔 액체세제 일반용 리필형 2.1L * 4입,18801046294762,발주가능,0,251,31873,6067098,17리큐 진한겔 2.1L온라인4입(화),세탁세제,4,62.75,507.9362549800797
35937,2019-08-05,3031369,Box_리큐 진한겔 액체세제 드럼용 리필형 2.1L * 4입,18801046294779,발주가능,0,490,5513,6066844,17리큐 진한겔드럼용 2.1L리필(온4입)(화),세탁세제,4,122.5,45.00408163265306
35938,2019-08-05,3128135,알피스트 에델바이스 트리트먼트 1000ml,8801046280799,발주가능,0,4,81,6067298,18알피스트 에델바이스1000트리트,헤어케어,8,0.5,162.0
35939,2019-08-05,3129956,Pack_2080퓨어치약 레몬민트120gx3입  (레몬라임향),8801046287699,발주가능,0,72,2925,6067757,18전2080베이킹소다레몬 라임 120Gx3입,덴탈케어,12,6.0,487.5
35940,2019-08-05,3129958,Pack_162080동의생약열 잇몸 130gx3입,8801046287743,발주가능,0,6,124,6067831,18전2080동의생약열 130gx3입 (잇몸),덴탈케어,12,0.5,248.0
35941,2019-08-05,3133085,Pack_2080 어드밴캐비티 블루160g * 5입,8801046294048,발주가능,0,150,3775,6067803,18전2080어드밴스캐비티 블루160gx5입(인),덴탈케어,9,16.666666666666668,226.49999999999997
35942,2019-08-05,3139999,알피스트 에델바이스 샴푸 1000ml,8801046280751,발주가능,0,14,267,6075416,19알피스트 에델바이스1000ml샴푸책,헤어케어,8,1.75,152.57142857142858
35943,2019-08-05,3162804,트리오 투명한 생각 1000 mL 파우치,8801046275566,발주가능,0,90,2449,6064055,16트리오투명한 생각 1000 mL 파우치,주방세제,9,10.0,244.9
35944,2019-08-05,3162805,트리오 베이킹소다 3L용기,8801046263129,발주가능,132,194,11885,6065539,17트리오베이킹소다 3L용기,주방세제,4,48.5,245.05154639175257
35945,2019-08-05,3162806,트리오 홍초 3L 용기,8801046289235,발주가능,128,82,4033,6065133,16트리오홍초 3L 용기,주방세제,4,20.5,196.73170731707316
35946,2019-08-05,3211085,Pack_2080클래식 170g * 5입,8801046296837,발주가능,5319,451,25971,6067808,18전2080클래식 170x5입(인터넷),덴탈케어,9,50.111111111111114,518.2682926829268
35947,2019-08-05,3234713,"스파크 세탁조케어(일반,드럼 겸용), 3.2kg",8801046292105,발주가능,40,27,773,6067064,18스파크 세탁조케어겸용 3.2kg,세탁세제,4,6.75,114.51851851851852
35948,2019-08-05,3234714,"리큐 제트 용기, 2.7L (일반용)",8801046291252,발주가능,0,43,1414,6071513,18리큐제트(Z) 4입2.7L(일)오리지널,세탁세제,4,10.75,131.53488372093022
35949,2019-08-05,3234715,"리큐 제트 용기, 2.7L (드럼용)",8801046291245,발주가능,0,62,2041,6071514,18리큐제트(Z) 4입2.7L(드)오리지널,세탁세제,4,15.5,131.67741935483872
35950,2019-08-05,3262267,항균트리오 2kg,8801046979501,발주가능,0,26,512,6065424,17항균트리오 2kg(1종),주방세제,6,4.333333333333333,118.15384615384616
35951,2019-08-05,3262268,항균트리오 3kg,8801046979525,발주가능,0,53,1624,6065425,17항균트리오 3kg(1종),주방세제,4,13.25,122.56603773584905
35952,2019-08-05,3264273,리큐 제트 리필형 일반용 1.8L,8801046298640,발주가능,12,12,262,6067376,18리큐 제트1.8(일반)(화),세탁세제,6,2.0,131.0
35953,2019-08-05,3264274,리큐 제트 리필형 드럼용 1.8L,8801046298657,발주가능,0,11,946,6068162,18리큐제트(Z) 1.8L오리지널(드)화,세탁세제,6,1.8333333333333333,516.0
35954,2019-08-05,3264275,Box_울샴푸 오리지널 리필형 1.5L*4,18801046297503,발주가능,45,350,5113,6067119,18울샴푸오리지 1.5L*4 (온라인) (화),세탁세제,4,87.5,58.434285714285714
35955,2019-08-05,3367647,더마&모어 시카 리페어(극손상 모발용)샴푸 600ml,8801046299685,발주가능,0,14,249,6075508,19더마&모어샴푸 시카 리페어 600ml N책,헤어케어,10,1.4,177.85714285714286
35956,2019-08-05,3367649,더마&모어 세라 수딩 샴푸(민감성 두피용) 600ml,8801046299708,발주가능,0,5,476,6075507,19더마&모어샴푸 세라 수딩 600ml N책,헤어케어,10,0.5,952.0
35957,2019-08-05,3367650,더마&모어 세라 리프레싱 샴푸(지성 두피용) 600ml,8801046299715,발주가능,0,40,1234,6075506,19더마&모어샴푸 세라 리프레싱 600ml N책,헤어케어,10,4.0,308.5
35958,2019-08-05,3367652,더마&모어 시카 너리싱 컨디셔너(고영양&탄력) 600ml,8801046299739,발주가능,0,7,309,6075510,19더마&모어린스 시카 너리싱 600ml N책,헤어케어,10,0.7,441.42857142857144
35959,2019-08-05,3367655,더마&모어 시카 너리싱 트리트먼트(고영양&탄력) 200ml,8801046299760,발주가능,40,1,219,6068176,18더마&모어트 시카 너리싱 트리트 200ml N,헤어케어,8,0.125,1752.0
35960,2019-08-05,3367656,더마&모어 세라 모이스춰 두피팩(고보습&두피정화) 200ml,8801046299777,발주가능,0,2,284,6068175,18더마&모어트 세라모이스춰 두피팩200ml N,헤어케어,8,0.25,1136.0
35961,2019-08-05,3455100,[애경] 휘슬 애견 미스트 - 퓨어 모이스트,8801046277881,발주가능,0,1,36,6066115,17휘슬Whistle미스트 250ml퓨어모이스트,기타,6,0.16666666666666666,216.0
35962,2019-08-05,3455101,[애경] 휘슬 애견 미스트 - 샤이닝 실키,8801046277898,발주가능,0,12,466,6066116,17휘슬Whistle미스트 250ml샤이닝실키,기타,6,2.0,233.0
35963,2019-08-05,3459951,애경 2080 빙그레 칫솔,8801046299999,발주가능,10,2,12,6077374,19리큐 진한겔 알카2.7용기(일),세탁세제,4,0.5,24.0
35964,2019-08-05,3459952,Pack_2080 키즈오 그린애플 100g*5,8801046298473,발주가능,9,217,4740,6067890,18전2080키즈오그린애플 100g*5입,덴탈케어,9,24.11111111111111,196.58986175115209
35965,2019-08-05,3459953,Pack_2080 키즈오 라스베리 100g*5,8801046298480,발주가능,0,78,4134,6067892,18전2080키즈오 라스베리100g*5입,덴탈케어,9,8.666666666666666,477.00000000000006
35966,2019-08-05,4086908,투명한 생각 베이킹소다 3kg(지퍼백),8801046299364,발주가능,0,12,277,6065988,17투명한생각 베이킹소다3kg(지퍼백,세탁세제,4,3.0,92.33333333333333
35967,2019-08-05,4086909,투명한 생각 주방세제 500g,8801046295649,발주가능,0,220,17859,6065721,17투명한 생각 주방 500g,주방세제,20,11.0,1623.5454545454545
35968,2019-08-05,4099350,2080치석 집중케어 미세모 5+5,8801046290194,발주중단,0,6,1,5008395,162080치석 집중케어 미세모 5+5,덴탈케어,8,0.75,1.3333333333333333
35969,2019-08-05,4099351,Pack_2080 진지발리스 골드진생 140g * 6개,8801046299319,발주가능,0,174,3938,6067848,18전2080진지발리스K 골드진생140gx6입(인),덴탈케어,8,21.75,181.05747126436782
35970,2019-08-05,4109110,투명한 생각 분말세제 4kg,8801046295656,발주가능,0,2,76,6067663,18 투명한생각 분말4kg,세탁세제,3,0.6666666666666666,114.0
35971,2019-08-05,4109112,투명한 생각 구연산 2kg(지퍼백),8801046299357,발주가능,0,2,177,6066968,17투명한생각 구연산 2kg 지퍼백(화,세탁세제,4,0.5,354.0
35972,2019-08-05,4157113,Pack_2080 덴탈크리닉 뉴샤이닝 화이트 치약 140g * 5개,8801046300541,발주가능,0,478,23533,6067874,18전2080뉴샤이닝 140gx5입(인터:측벤),덴탈케어,8,59.75,393.8577405857741
35973,2019-08-05,4231313,뷰코셋 바이오 노말 윙 12P,6414100895802,발주가능,0,33,1850,5009321,18뷰코셋 노말윙 생리대(H),매입브랜드,12,2.75,672.7272727272727
35974,2019-08-05,4300574,뷰코셋 바이오 롱 윙 10P,6414100895857,발주가능,0,35,1449,5009050,18공통 뷰코셋 롱윙생리대,매입브랜드,12,2.9166666666666665,496.8
35975,2019-08-05,4655892,순샘구연산 자몽 500ml 용기,8801046303221,발주가능,80,221,4686,6066612,17순샘구연산 자몽 500mL 용기 (친),주방세제,20,11.05,424.07239819004525
35976,2019-08-05,4655893,순샘구연산 자몽 1.2L 리필,8801046303207,발주가능,0,569,20562,6066613,17순샘구연산 자몽 1.2L 리필 (친),주방세제,10,56.9,361.3708260105448
35977,2019-08-05,4655894,순샘구연산 자몽 1.4L 리필,8801046979143,발주가능,0,307,8809,6066614,17순샘구연산 자몽 1.4L 리필 (친),주방세제,9,34.111111111111114,258.2442996742671
35978,2019-08-05,4655896,순샘베이킹 피톤치드 500ml 용기,8801046303214,발주가능,0,209,9397,6066606,17순샘베이킹피톤치드 500mL 용기 (친),주방세제,20,10.45,899.2344497607656
35979,2019-08-05,4655897,순샘베이킹 피톤치드 1.2L 리필,8801046303191,발주가능,0,190,2469,6066607,17순샘베이킹피톤치드 1.2L리필 (친),주방세제,10,19.0,129.94736842105263
35980,2019-08-05,4655898,순샘베이킹 피톤치드 1.4L 리필,8801046903001,발주가능,0,267,13433,6066608,17순샘베이킹피톤치드 1.4L리필 (친),주방세제,9,29.666666666666668,452.7977528089887
35981,2019-08-05,5367742,스파크 산소표백제 2kg_리필,8801046280522,발주가능,0,34,1356,6068303,18스파크 산소표백2kg리필(주,세탁세제,6,5.666666666666667,239.2941176470588
35982,2019-08-05,5367744,크리스탈워터 리치애플 400ml,8801046291511,발주가능,80,15,492,5008423,17크리스탈워터 리치애플 400ml,ST,10,1.5,328.0
35983,2019-08-05,5367746,크리스탈워터 시트러스오렌지 400ml,8801046291542,발주가능,60,27,497,5008426,17크리스탈워터 시트러스오렌지 400ml,세탁세제,10,2.7,184.07407407407408
35984,2019-08-05,5367747,크리스탈워터 허브테라피 400ml,8801046291566,발주가능,40,25,635,5008428,17크리스탈워터 허브테라피 400ml,ST,10,2.5,254.0
35985,2019-08-05,5367748,크리스탈워터 프렌치부케 400ml,8801046291573,발주가능,110,43,1061,5008429,17크리스탈워터 프렌치부케 400ml,ST,10,4.3,246.74418604651163
35986,2019-08-05,5367750,젤로포트미니 써니오렌지,8801046303498,발주가능,0,1,282,5008762,17젤로포트미니 오렌지 150g,ST,12,0.08333333333333333,3384.0
35987,2019-08-05,5367751,젤로포트미니 조이풀피치,8801046303504,발주가능,108,36,818,5008763,17젤로포트미니 피치 150g,ST,12,3.0,272.6666666666667
35988,2019-08-05,5367753,엄마의선택 100% 구연산 1kg,8801046287248,발주가능,40,37,1297,6075858,19엄마의선택구연산 1.0Kg지퍼백,세탁세제,8,4.625,280.43243243243245
35989,2019-08-05,5367754,엄마의선택 100% 베이킹소다 1kg,8801046286234,발주가능,0,38,1149,6075859,19엄마의선택베이킹소 1.0Kg지퍼백,세탁세제,8,4.75,241.89473684210526
35990,2019-08-05,5520867,엄마의선택 과탄산소다 1kg,8801046283288,발주가능,0,229,6593,6075856,19엄마의선택과탄산소 1.0Kg지퍼백,세탁세제,8,28.625,230.3231441048035
35991,2019-08-05,5759183,홈즈 에어후레쉬 옷장용 남자냄새 32g,8801046247808,발주가능,35,19,355,5009017,18에어후레쉬옷장용남자냄새용32g,ST,7,2.7142857142857144,130.78947368421052
35992,2019-08-05,5875440,애경 휘슬 리얼블랙샌드 고양이모래 리필(7kg),8801046304495,발주가능,26,15,81,5008790,"17휘슬리얼블랙샌드(벤토나이트,리필) 7kg",기타,2,7.5,10.8
35993,2019-08-05,7427803,Box_[애경] 휘슬 애견 리얼블랙 샌드(파우치) 14kg(7kg x 2),18801046304492,발주가능,0,15,168,5008790,"17휘슬리얼블랙샌드(벤토나이트,리필) 7kg",세탁세제,2,7.5,22.4
35994,2019-08-05,7569813,2080 6-LINE 칫솔 미세모 4입,8801046301159,발주가능,32,7,1842,5009177,182080 식스라인4입 미세모,덴탈케어,8,0.875,2105.1428571428573
35995,2019-08-05,7569814,2080 6-LINE 칫솔 이중 미세모 4입,8801046301166,발주가능,0,110,15838,5009180,182080식스라인 4입_이중미세모,덴탈케어,8,13.75,1151.8545454545454
35996,2019-08-05,7657202,울샴푸 손빨래세제 용기 380mL,8801046309049,발주가능,38,54,1188,6068405,18울샴푸 손빨래세제380mL(주),세탁세제,12,4.5,264.0
35997,2019-08-05,7657232,순샘 베리 용기 3L,8801046308561,발주가능,0,62,4359,6068099,18순샘 베리 3L (친),주방세제,4,15.5,281.2258064516129
35998,2019-08-05,7657241,순샘 라임 용기 3L,8801046308547,발주가능,192,235,4051,6068098,18순샘 라임 3L (친),주방세제,4,58.75,68.9531914893617
35999,2019-08-05,7777998,2080마운틴핑크솔트 핑크민트향 120gx3입,8801046311493,발주가능,112,241,11356,6067364,18전2080퓨어마운틴솔트 핑크120gx3입,덴탈케어,14,17.214285714285715,659.6846473029045
36000,2019-08-05,7777999,2080 9모션 샤프 4입,8801046299876,발주가능,0,31,3267,5009150,182080 9모션샤프 4입(지함),덴탈케어,8,3.875,843.0967741935484
36001,2019-08-05,8058296,샤워메이트 유자 바디워시 1.2Kg 용기,8801046307472,발주가능,0,351,4847,6075414,19샤워메이트내추럴 1.2kg유자책,F&B,8,43.875,110.47293447293447
36002,2019-08-05,8058297,샤워메이트 클린코튼 바디워시 1.2Kg 용기,8801046307458,발주가능,0,223,13448,6075412,19샤워메이트내추럴 1.2kg클린코튼책,F&B,8,27.875,482.43946188340806
36003,2019-08-05,8058298,샤워메이트 크랜베리 바디워시 1.2Kg 용기,8801046307465,발주가능,0,151,4436,6075413,19샤워메이트내추럴 1.2kg크랜베리책,F&B,8,18.875,235.01986754966887
36004,2019-08-05,8171053,Pack_2080키즈 2스텝 칫솔 1입*12ea 또봇V  랜덤 발송,28801046288263,발주가능,0,98,5344,5008745,172080키즈 2스텝 칫솔 1입_미니특,덴탈케어,24,4.083333333333333,1308.734693877551
36005,2019-08-05,8171054,Pack_2080키즈 3스텝 칫솔 1입*12ea 미미 랜덤 발송,28801046284494,발주가능,0,15,2266,5008751,172080키즈 3스텝 칫솔 1입_미미,덴탈케어,24,0.625,3625.6
36006,2019-08-05,8171055,Pack_2080키즈 2스텝 칫솔 1입*12ea 캐리 랜덤 발송,28801046261242,발주가능,0,4,4883,5008747,172080키즈 2스텝 칫솔 1입_캐리,덴탈케어,24,0.16666666666666666,29298.0
36007,2019-08-05,8171056,Pack_2080키즈 3스텝 칫솔 1입*12ea 공룡메카드 랜덤 발송,28801046261259,발주가능,0,167,6276,5009240,182080키즈3스텝 칫솔1입(공룡메카드),덴탈케어,24,6.958333333333333,901.9401197604791
36008,2019-08-05,8171057,Pack_2080키즈 4스텝 칫솔 1입*12ea 랜덤 발송,28801046261280,발주가능,70,34,810,5009187,182080키즈칫솔 4단계 1입,덴탈케어,24,1.4166666666666667,571.7647058823529
36009,2019-08-05,8215651,Pack_2080키즈 1스텝 칫솔 1입*12ea 호비 (랜덤 발송),28801046261266,발주가능,0,29,1838,5008552,172080키즈칫솔 1단계 1입(호비),덴탈케어,24,1.2083333333333333,1521.103448275862
36010,2019-08-05,8246475,홈즈 에어후레쉬 KBO차량용 방향제 기아 2ml,8801046314791,발주가능,0,1,19,5009042,18 에어후레쉬 KBO차량용 기아 2ml,ST,10,0.1,190.0
36011,2019-08-05,8491055,2080 원데이 치간칫솔 SSS_30입,8801046304877,발주가능,96,21,213,5009122,182080원데이치간칫솔 30입 실리콘SSS,덴탈케어,16,1.3125,162.28571428571428
36012,2019-08-05,8513112,라인프렌즈 여행용세트,8801046314739,발주가능,72,63,1064,6067958,18라인프렌즈 여행용세트,덴탈케어,12,5.25,202.66666666666666
36013,2019-08-05,8519295,리큐제트(Z) 2.7L 센서티브(일반),8801046316214,발주가능,0,12,3843,6068045,18리큐제트(Z) 2.7L(일반)센서티브,세탁세제,6,2.0,1921.5
36014,2019-08-05,8536685,2080 원데이 치간칫솔 와이어 SSSS_30입,8801046304853,발주가능,24,20,303,5008920,172080원데이치간칫솔 30입 와이어SSSS,덴탈케어,24,0.8333333333333334,363.59999999999997
36015,2019-08-05,8579494,2080 원데이 치간칫솔 SS_30입,8801046304822,발주가능,16,19,165,5009121,182080원데이치간칫솔 30입 실리콘SS,덴탈케어,16,1.1875,138.94736842105263
36016,2019-08-05,8620579,뷰코셋 팬티라이너,6414100700953,발주가능,0,6,529,5009052,18공통 뷰코셋 팬티라이너,매입브랜드,15,0.4,1322.5
36017,2019-08-05,8644665,리큐제트(Z) 2.7L 센서티브(드럼),8801046316221,발주가능,0,20,1283,6068046,18리큐제트(Z) 2.7L(드럼)센서티브,세탁세제,6,3.3333333333333335,384.9
36018,2019-08-05,8809651,2080애플민트향치약(자일리톨) 100gx3입,8801046315309,발주가능,0,86,2655,6068005,182080애플민트향치약(자일리톨) 100gx3입,덴탈케어,12,7.166666666666667,370.4651162790698
36019,2019-08-05,9208528,케라시스 어드밴스드 앰플트리트먼트 600ml 리페어,8801046316665,발주가능,32,57,1137,6075130,19KS어드밴스드앰플600ml트리트리페어책,헤어케어,8,7.125,159.57894736842104
36020,2019-08-05,9225015,샤워메이트글램퍼퓸 워시800g골드벨벳,8801046316290,발주가능,40,14,193,6068063,18샤워메이트글램퍼퓸 워시800g골드벨벳,F&B,8,1.75,110.28571428571429
36021,2019-08-05,9225281,샤워메이트글램퍼퓸 워시800g그린크리스탈,8801046316283,발주가능,8,13,163,6068062,18샤워메이트글램퍼퓸 워시800g그린크리스,F&B,8,1.625,100.3076923076923
36022,2019-08-05,9225694,샤워메이트글램퍼퓸 로션400g골드벨벳,8801046316795,발주가능,0,2,6,6068119,18샤워메이트글램퍼퓸 로션400g골드벨벳,F&B,8,0.25,24.0
36023,2019-08-05,9236781,리큐제트(Z) 1.8L센서티브(드럼),8801046318249,발주가능,0,9,1478,6068158,18리큐제트(Z) 1.8L센서티브(드럼)화,세탁세제,6,1.5,985.3333333333334
36024,2019-08-05,9236805,Pack_리큐 진한겔 2.1+2.1(일반),8801046318690,발주가능,0,370,2711,6068208,18리큐 진한겔 2.1+2.1(일반)(온)화,세탁세제,3,123.33333333333333,21.981081081081083
36025,2019-08-05,9237150,리큐제트(Z) 1.8L센서티브(일반),8801046318232,발주가능,0,1,2058,6068157,18리큐제트(Z) 1.8L센서티브(일반)화,세탁세제,6,0.16666666666666666,12348.0
36026,2019-08-05,9248142,케라시스 어드밴스드 앰플샴푸 600ml 모이스쳐,8801046316603,발주가능,24,19,184,6075128,19KS어드밴스드앰플샴푸 600ml모이스쳐책,헤어케어,8,2.375,77.47368421052632
36027,2019-08-05,9248143,케라시스 어드밴스드 앰플트리트먼트 600ml 볼륨,8801046316719,발주가능,16,15,383,6075832,19KS어드밴스드앰플 600ml트리트먼트볼륨책,헤어케어,8,1.875,204.26666666666668
36028,2019-08-05,9248144,케라시스 어드밴스드 앰플트리트먼트 600ml 모이스쳐,8801046316696,발주가능,8,16,241,6075831,19KS어드밴스드앰플 600ml트리트모이스쳐책,헤어케어,8,2.0,120.5
36029,2019-08-05,9248145,케라시스 어드밴스드 앰플샴푸 600ml 리페어,8801046316573,발주가능,56,23,665,6075127,19KS어드밴스드앰플샴푸 600ml리페어책,헤어케어,8,2.875,231.30434782608697
36030,2019-08-05,9248146,케라시스 어드밴스드 앰플샴푸 600ml 볼륨,8801046316634,발주가능,48,18,409,6075129,19KS어드밴스드앰플샴푸 600ml볼륨책,헤어케어,8,2.25,181.77777777777777
36031,2019-08-05,9254265,프리미엄아로마 어반로맨스 400ml,8801046314210,발주가능,0,1,120,5009029,18프리미엄아로마 어반로맨스400ml,ST,10,0.1,1200.0
36032,2019-08-05,9254301,프리미엄아로마 프레셔스쿨 400ml,8801046314241,발주가능,0,6,170,5009032,18프리미엄아로마 프레셔스쿨400ml,ST,10,0.6,283.33333333333337
36033,2019-08-05,9254352,프리미엄아로마 루미너스노블 400ml,8801046314234,발주가능,0,3,775,5009031,18프리미엄아로마 루미너스노블400ml,ST,10,0.3,2583.3333333333335
36034,2019-08-05,9254476,프리미엄아로마 모던엘레강스 400ml,8801046314227,발주가능,0,1,60,5009030,18프리미엄아로마 모던엘레강스400ml,ST,10,0.1,600.0
